Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-08T17:29:40.531132,5:29 pm,16,66,30
2025-04-08T17:29:42.102371,5:29 pm,16,66,26
2025-04-08T17:29:43.677200,5:29 pm,16,66,29
2025-04-08T17:29:45.241026,5:29 pm,16,66,30
2025-04-08T17:29:46.809805,5:29 pm,16,66,26
2025-04-08T17:29:48.386849,5:29 pm,16,66,30
2025-04-08T17:29:49.955480,5:29 pm,16,66,28
2025-04-08T17:29:51.516782,5:29 pm,16,66,26
2025-04-08T17:29:53.086597,5:29 pm,16,65,29
2025-04-08T17:29:54.665579,5:29 pm,16,65,30
2025-04-08T17:29:56.230385,5:29 pm,16,65,26
2025-04-08T17:29:57.803387,5:29 pm,16,65,29
2025-04-08T17:29:59.363554,5:29 pm,16,65,30
2025-04-08T17:30:00.932613,5:30 pm,16,65,26
2025-04-08T17:30:02.502431,5:30 pm,16,65,30
2025-04-08T17:30:04.072652,5:30 pm,16,65,26
2025-04-08T17:30:05.650086,5:30 pm,16,65,30
2025-04-08T17:30:07.218851,5:30 pm,16,65,26
2025-04-08T17:30:08.777497,5:30 pm,16,65,30
2025-04-08T17:30:10.359900,5:30 pm,16,65,27
2025-04-08T17:30:11.929337,5:30 pm,16,65,30
2025-04-08T17:30:13.496918,5:30 pm,16,65,26
2025-04-08T17:30:15.051767,5:30 pm,16,65,30
2025-04-08T17:30:16.620735,5:30 pm,16,65,28
2025-04-08T17:30:18.208601,5:30 pm,16,65,29
2025-04-08T17:30:19.774790,5:30 pm,16,65,30
2025-04-08T17:30:21.345566,5:30 pm,16,65,28
2025-04-08T17:30:22.913202,5:30 pm,16,65,28
2025-04-08T17:30:24.487016,5:30 pm,16,65,31
2025-04-08T17:30:26.056328,5:30 pm,16,65,30
2025-04-08T17:30:27.621938,5:30 pm,16,65,28
2025-04-08T17:30:29.193723,5:30 pm,16,65,28
2025-04-08T17:30:30.759527,5:30 pm,16,65,30
2025-04-08T17:30:32.334988,5:30 pm,16,65,31
2025-04-08T17:30:33.899001,5:30 pm,16,65,29
2025-04-08T17:30:35.471669,5:30 pm,16,65,28
2025-04-08T17:30:37.040791,5:30 pm,16,65,30
2025-04-08T17:30:38.609349,5:30 pm,16,65,30
2025-04-08T17:30:40.175354,5:30 pm,16,65,28
2025-04-08T17:30:41.744645,5:30 pm,16,65,31
2025-04-08T17:30:43.313761,5:30 pm,16,65,27
2025-04-08T17:30:44.887026,5:30 pm,16,65,31
2025-04-08T17:30:46.456027,5:30 pm,16,65,28
2025-04-08T17:30:48.016724,5:30 pm,16,65,30
2025-04-08T17:30:49.593275,5:30 pm,16,65,29
2025-04-08T17:30:51.165401,5:30 pm,16,65,28
2025-04-08T17:30:52.732038,5:30 pm,16,65,31
2025-04-08T17:30:54.300720,5:30 pm,16,65,27
2025-04-08T17:30:55.877156,5:30 pm,16,65,32
2025-04-08T17:30:57.432519,5:30 pm,16,65,28
2025-04-08T17:30:59.001041,5:30 pm,16,65,31
2025-04-08T17:31:00.569155,5:31 pm,16,65,28
2025-04-08T17:31:02.140362,5:31 pm,16,65,30
2025-04-08T17:31:03.723920,5:31 pm,16,65,30
2025-04-08T17:31:05.281530,5:31 pm,16,65,30
